Date,Time,RecordID,Status,Latitude,Longitude,Wind,Pressure,WindNE34,WindSE34,WindSW34,WindNW34,WindNE50,WindSE50,WindSW50,WindNW50,WindNE64,WindSE64,WindSW64,WindNW64,MaxWindRadius,datetime,year,month,sst_mean,sst_std,sst_min,sst_max,sst_3month_mean,annual_cycle,sst_anomaly
2010-09-29,1500,S,LO,22.2,-80.5,40,995,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010-09-29 15:00:00,2010,9,28.20237259425913,0.5482958723068289,26.570031871316562,29.640011268919295,27.87034449430654,28.200263862584755,0.0021087316743759743
2010-10-15,0,,TS,22.9,-82.0,40,1004,60.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010-10-15 00:00:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2010-10-15,600,,TD,22.9,-80.9,30,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010-10-15 06:00:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2010-10-25,0,,HU,17.2,-88.2,85,977,90.0,60.0,50.0,60.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,15.0,,2010-10-25 00:00:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2010-10-25,30,L,HU,17.2,-88.3,85,977,90.0,60.0,50.0,60.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,15.0,,2010-10-25 00:30:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2010-10-26,0,,LO,18.4,-91.5,25,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010-10-26 00:00:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2010-10-26,600,,LO,19.1,-92.3,25,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010-10-26 06:00:00,2010,10,26.802575366109703,0.547921903456902,25.18013474757771,28.448343524811474,26.63668895656824,26.801285776451977,0.0012895896577269639
2011-06-30,600,,TS,21.6,-97.0,55,994,80.0,120.0,70.0,80.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-06-30 06:00:00,2011,6,27.394450868210598,0.5617213367760487,25.582033526330886,29.015820732216966,27.132040282281412,27.39918753846749,-0.00473667025689295
2011-06-30,1200,,TS,21.6,-97.3,55,993,80.0,120.0,40.0,80.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-06-30 12:00:00,2011,6,27.394450868210598,0.5617213367760487,25.582033526330886,29.015820732216966,27.132040282281412,27.39918753846749,-0.00473667025689295
2011-06-30,1300,L,TS,21.6,-97.4,55,993,80.0,120.0,40.0,80.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-06-30 13:00:00,2011,6,27.394450868210598,0.5617213367760487,25.582033526330886,29.015820732216966,27.132040282281412,27.39918753846749,-0.00473667025689295
2011-06-30,1800,,TS,21.5,-98.1,45,998,90.0,90.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-06-30 18:00:00,2011,6,27.394450868210598,0.5617213367760487,25.582033526330886,29.015820732216966,27.132040282281412,27.39918753846749,-0.00473667025689295
2011-07-30,230,L,TD,27.3,-97.4,30,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-07-30 02:30:00,2011,7,28.207046573402298,0.5432551826301439,26.702961417458145,29.78370229774141,28.071185916832576,28.201572490431385,0.00547408297091323
2011-07-30,600,,LO,27.8,-98.1,25,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-07-30 06:00:00,2011,7,28.207046573402298,0.5432551826301439,26.702961417458145,29.78370229774141,28.071185916832576,28.201572490431385,0.00547408297091323
2011-08-06,600,,WV,24.6,-77.9,25,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-08-06 06:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-06,1200,,LO,25.6,-78.1,25,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-08-06 12:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-20,1730,L,TS,17.0,-88.3,55,995,,,,,,,,,,,,,,2011-08-20 17:30:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-20,1800,,TS,17.0,-88.3,55,995,40.0,20.0,20.0,40.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,2011-08-20 18:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-21,1200,,TD,18.0,-92.0,30,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-08-21 12:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-22,0,,TS,18.7,-94.8,35,1005,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-08-22 00:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-22,600,,TD,18.6,-96.2,25,1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-08-22 06:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-08-25,1200,,HU,25.4,-76.6,90,950,250.0,200.0,100.0,160.0,100.0,100.0,50.0,70.0,60.0,60.0,25.0,50.0,,2011-08-25 12:00:00,2011,8,28.612060308884836,0.5430362835238965,27.052793193801435,30.132577265544473,28.342930392217625,28.601462091561572,0.01059821732326327
2011-09-05,1200,,EX,30.6,-90.1,40,995,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-09-05 12:00:00,2011,9,28.209684294365744,0.5493606785380273,26.49074045963902,29.869693204224344,27.872704994802096,28.200263862584755,0.009420431780988281
2011-09-11,1600,L,TS,20.5,-97.0,40,1006,45.0,45.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-09-11 16:00:00,2011,9,28.209684294365744,0.5493606785380273,26.49074045963902,29.869693204224344,27.872704994802096,28.200263862584755,0.009420431780988281
2011-09-11,1800,,TS,20.5,-97.2,35,1009,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-09-11 18:00:00,2011,9,28.209684294365744,0.5493606785380273,26.49074045963902,29.869693204224344,27.872704994802096,28.200263862584755,0.009420431780988281
2011-09-12,0,,LO,20.5,-97.8,25,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-09-12 00:00:00,2011,9,28.209684294365744,0.5493606785380273,26.49074045963902,29.869693204224344,27.872704994802096,28.200263862584755,0.009420431780988281
2011-10-28,200,L,TS,20.5,-87.2,50,996,60.0,60.0,25.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-10-28 02:00:00,2011,10,26.79637038115571,0.550002211218265,25.241484683170842,28.30958736333885,26.637097055090237,26.801285776451977,-0.004915395296265501
2011-10-28,600,,TS,20.9,-87.1,50,998,60.0,60.0,20.0,30.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-10-28 06:00:00,2011,10,26.79637038115571,0.550002211218265,25.241484683170842,28.30958736333885,26.637097055090237,26.801285776451977,-0.004915395296265501
2011-10-28,1200,,TS,21.4,-86.9,40,1002,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-10-28 12:00:00,2011,10,26.79637038115571,0.550002211218265,25.241484683170842,28.30958736333885,26.637097055090237,26.801285776451977,-0.004915395296265501
2011-10-28,1800,,LO,21.7,-86.4,25,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2011-10-28 18:00:00,2011,10,26.79637038115571,0.550002211218265,25.241484683170842,28.30958736333885,26.637097055090237,26.801285776451977,-0.004915395296265501
2012-08-08,1200,,TS,18.8,-89.6,60,983,140.0,140.0,40.0,70.0,60.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,,2012-08-08 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-08,1800,,TS,18.8,-90.8,50,993,120.0,100.0,50.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-08 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-09,0,,TS,18.8,-91.7,55,993,120.0,60.0,50.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-09 00:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-09,1200,,TS,18.4,-93.8,55,989,120.0,60.0,30.0,80.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2012-08-09 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-09,1615,L,TS,18.3,-94.6,55,989,120.0,60.0,30.0,80.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2012-08-09 16:15:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-09,1800,,TS,18.2,-94.9,50,993,120.0,30.0,0.0,60.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2012-08-09 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-16,600,,LO,18.5,-91.0,25,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-16 06:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-16,1200,,LO,19.2,-91.5,25,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-16 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-17,1200,,TD,19.9,-95.7,30,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-17 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-18,600,,TD,21.4,-96.8,30,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-18 06:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-18,1200,L,TD,21.9,-97.7,30,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-18 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-18,1800,,TD,22.5,-98.7,25,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-18 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-26,1800,,TS,23.7,-81.4,50,992,180.0,90.0,50.0,180.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,2012-08-26 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-27,0,,TS,24.2,-82.6,50,990,180.0,120.0,50.0,180.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2012-08-27 00:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-29,600,,HU,29.1,-90.0,70,966,180.0,150.0,150.0,130.0,90.0,80.0,60.0,40.0,50.0,50.0,0.0,0.0,,2012-08-29 06:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-29,800,L,HU,29.2,-90.2,70,966,180.0,150.0,150.0,130.0,90.0,80.0,60.0,40.0,50.0,50.0,0.0,0.0,40.0,2012-08-29 08:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-29,1200,,HU,29.4,-90.5,65,968,180.0,150.0,150.0,110.0,80.0,70.0,40.0,30.0,50.0,50.0,0.0,0.0,,2012-08-29 12:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-29,1800,,TS,29.7,-90.8,60,973,180.0,150.0,150.0,90.0,60.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,,2012-08-29 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-08-31,1800,,TD,36.8,-94.1,20,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-08-31 18:00:00,2012,8,28.61184258649447,0.5437347586738338,27.0699424951443,30.206738758027672,28.33535106303977,28.601462091561572,0.010380494932896056
2012-09-01,0,,TD,37.8,-93.9,20,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012-09-01 00:00:00,2012,9,28.200438471874417,0.547899482529186,26.607378805037282,29.771396355421466,27.86958327817136,28.200263862584755,0.00017460928966173128
2013-06-18,1800,,TD,18.2,-91.3,30,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-18 18:00:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-06-19,0,,TD,18.8,-92.2,30,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-19 00:00:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-06-20,0,,TS,19.6,-95.4,40,1003,70.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-20 00:00:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-06-20,600,,TS,19.6,-95.9,40,1003,70.0,50.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-20 06:00:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-06-20,1115,L,TS,19.6,-96.4,40,1003,70.0,50.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-20 11:15:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-06-20,1200,,TS,19.6,-96.5,40,1004,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-06-20 12:00:00,2013,6,27.39590368825908,0.5439502235312293,25.917497965910947,28.86686972081541,27.126486303364988,27.39918753846749,-0.0032838502084118204
2013-08-02,600,,DB,25.7,-79.3,25,1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-02 06:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-25,1200,,TD,18.7,-94.2,30,1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-25 12:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-26,0,,TS,19.2,-95.9,50,1001,30.0,30.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-26 00:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-26,445,L,TS,19.5,-96.3,50,1001,30.0,30.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-26 04:45:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-26,600,,TS,19.7,-96.6,45,1002,30.0,30.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-26 06:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-26,1200,,TD,20.1,-97.3,30,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-26 12:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-08-26,1800,,LO,20.5,-98.2,25,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-08-26 18:00:00,2013,8,28.600056612009215,0.5539807029188933,26.689083085707054,30.3437414416634,28.337066257755822,28.601462091561572,-0.0014054795523570363
2013-09-06,1200,,TD,22.4,-97.4,30,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-06 12:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-09-06,1800,L,TD,22.3,-97.9,30,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-06 18:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-09-07,0,,TD,21.9,-98.5,25,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-07 00:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-09-12,600,,LO,19.3,-92.2,25,1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-12 06:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-09-13,1800,,TS,19.1,-95.3,40,996,50.0,30.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-13 18:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-09-14,0,,TS,19.3,-95.3,50,993,70.0,40.0,50.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-09-14 00:00:00,2013,9,28.21117143289536,0.5404877972171617,26.60828887898036,29.817195141779617,27.87308893112699,28.200263862584755,0.010907570310603631
2013-10-03,600,,TS,21.5,-86.8,45,1006,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013-10-03 06:00:00,2013,10,26.808038748476406,0.5427033312187917,25.169957232548942,28.479966388518843,26.63782626461324,26.801285776451977,0.006752972024429482
2014-09-01,1200,,LO,19.2,-92.3,25,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-09-01 12:00:00,2014,9,28.20649811838937,0.5341853835262101,26.453022827187215,29.801212240275788,27.871697419946546,28.200263862584755,0.006234255804614008
2014-09-03,0,,TS,22.0,-97.3,40,1001,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-09-03 00:00:00,2014,9,28.20649811838937,0.5341853835262101,26.453022827187215,29.801212240275788,27.871697419946546,28.200263862584755,0.006234255804614008
2014-09-03,100,P,TS,22.0,-97.4,40,1000,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-09-03 01:00:00,2014,9,28.20649811838937,0.5341853835262101,26.453022827187215,29.801212240275788,27.871697419946546,28.200263862584755,0.006234255804614008
2014-09-03,400,L,TS,22.0,-97.7,40,1002,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-09-03 04:00:00,2014,9,28.20649811838937,0.5341853835262101,26.453022827187215,29.801212240275788,27.871697419946546,28.200263862584755,0.006234255804614008
2014-09-03,600,,TS,21.9,-98.0,35,1004,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-09-03 06:00:00,2014,9,28.20649811838937,0.5341853835262101,26.453022827187215,29.801212240275788,27.871697419946546,28.200263862584755,0.006234255804614008
2014-10-21,0,,LO,19.5,-95.3,25,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-21 00:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-22,1800,,TD,19.3,-91.9,30,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-22 18:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-23,0,,LO,19.2,-91.3,25,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-23 00:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-23,600,,LO,18.9,-90.8,20,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-23 06:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-23,1200,,LO,18.6,-90.5,20,1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-23 12:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-23,1800,,LO,18.2,-90.0,20,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-23 18:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-24,600,,LO,18.1,-88.5,20,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-24 06:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-29,0,,LO,16.8,-87.6,20,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-29 00:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2014-10-29,600,,LO,16.9,-88.6,20,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014-10-29 06:00:00,2014,10,26.81000490608364,0.5469522411449341,25.11568110772389,28.56420388265274,26.63539793166876,26.801285776451977,0.008719129631664657
2015-06-16,1645,L,TS,28.2,-96.7,50,997,130.0,130.0,0.0,30.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-06-16 16:45:00,2015,6,27.403906169859894,0.5324931070112063,25.93268378246205,29.174130924965105,27.13449173727479,27.39918753846749,0.004718631392403694
2015-06-16,1800,,TS,28.2,-96.7,50,997,130.0,130.0,0.0,30.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-06-16 18:00:00,2015,6,27.403906169859894,0.5324931070112063,25.93268378246205,29.174130924965105,27.13449173727479,27.39918753846749,0.004718631392403694
2016-06-18,1800,,LO,19.4,-91.6,25,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2016-06-18 18:00:00,2016,6,27.414147124305874,0.5478736621352404,25.79121852069779,29.104825555494116,27.14045475238103,27.39918753846749,0.014959585838383305
2016-06-20,1800,,TS,21.3,-96.8,35,1008,50.0,50.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2016-06-20 18:00:00,2016,6,27.414147124305874,0.5478736621352404,25.79121852069779,29.104825555494116,27.14045475238103,27.39918753846749,0.014959585838383305
2016-06-20,2200,L,TS,21.2,-97.4,35,1009,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2016-06-20 22:00:00,2016,6,27.414147124305874,0.5478736621352404,25.79121852069779,29.104825555494116,27.14045475238103,27.39918753846749,0.014959585838383305
2016-06-21,0,,TD,21.1,-97.8,30,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2016-06-21 00:00:00,2016,6,27.414147124305874,0.5478736621352404,25.79121852069779,29.104825555494116,27.14045475238103,27.39918753846749,0.014959585838383305
2016-08-04,400,L,HU,17.4,-87.8,75,979,120.0,80.0,30.0,80.0,50.0,30.0,0.0,30.0,15.0,0.0,0.0,15.0,,2016-08-04 04:00:00,2016,8,28.610976165407273,0.5503076993144858,27.03764262348362,30.55544150480723,28.33831368333553,28.601462091561572,0.009514073845700466
